Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Min Seo,2023-05-21 9:16,0:15:04,,Suits: Season 3: Yesterday’s Gone (Episode 12),,Apple iPhone XR,0:16:32,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-21 4:53,0:09:35,,Island of the Sea Wolves: Season 1: Summer (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:10:39,0:10:39,"KR (Korea, Republic of)"
Min Seo,2023-05-21 3:13,0:44:51,,Island of the Sea Wolves: Season 1: Spring (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:45:00,0:45:00,"KR (Korea, Republic of)"
Min Seo,2023-05-21 3:12,0:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Island of the Sea Wolves,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-05-21 3:12,0:00:21,Autoplayed: user action: None; ,Season 1 Character Intro Clip: Wild Babies,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:21,0:00:21,"KR (Korea, Republic of)"
Min Seo,2023-05-21 3:12,0:00:07,Autoplayed: user action: None; ,Vincenzo: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:07,0:00:07,"KR (Korea, Republic of)"
Min Seo,2023-05-20 9:57,0:00:04,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-20 9:54,0:01:05,Autoplayed: user action: None; ,The World of the Married: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,"KR (Korea, Republic of)"
Min Seo,2023-05-19 19:34,0:02:13,,Archer: Season 3: The Limited (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:04:42,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 18:55,0:26:26,,Suits: Season 3: Buried Secrets (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:34,0:42:34,"KR (Korea, Republic of)"
Min Seo,2023-05-19 18:55,0:00:05,Autoplayed: user action: None; ,Vinland Saga: Season 1_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,"KR (Korea, Republic of)"
Min Seo,2023-05-19 18:13,0:09:27,,Suits: Season 3: Buried Secrets (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:15:05,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 12:05,0:03:41,,Suits: Season 3: Buried Secrets (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:05:12,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 12:02,0:02:09,,Suits: Season 3: Stay (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:46:05,0:46:05,"KR (Korea, Republic of)"
Min Seo,2023-05-19 12:02,0:00:05,Autoplayed: user action: None; ,Suits: Season 3: Buried Secrets (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:08,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 11:18,0:41:47,,Suits: Season 3: Stay (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:39,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 11:07,0:11:47,,Suits: Season 3: Bad Faith (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:40,0:42:40,"KR (Korea, Republic of)"
Min Seo,2023-05-19 11:06,0:00:16,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:16,0:00:16,"KR (Korea, Republic of)"
Min Seo,2023-05-19 11:06,0:00:08,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:08,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 11:03,0:00:19,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:19,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 11:03,0:00:04,Autoplayed: user action: None; ,Season 6 Sensory Clip: Selling Sunset,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-05-19 7:12,0:29:13,,Suits: Season 3: Bad Faith (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:30:53,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 6:54,0:16:53,,Suits: Season 3: Endgame (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:38,0:42:38,"KR (Korea, Republic of)"
Min Seo,2023-05-19 4:02,0:24:49,,Suits: Season 3: Endgame (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:25:55,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 3:25,0:25:05,,Suits: Season 3: She's Mine (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:19,0:42:19,"KR (Korea, Republic of)"
Min Seo,2023-05-19 3:22,0:00:42,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip 2: Little Women,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,"KR (Korea, Republic of)"
Min Seo,2023-05-19 1:29,0:00:07,,Suits: Season 3: She's Mine (Episode 7),,Apple iPhone XR,0:01:07,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-19 1:25,0:03:34,,Suits: Season 3: Bad Faith (Episode 9),,Apple iPhone XR,0:04:16,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-18 19:00,0:00:12,Autoplayed: user action: None; ,Suits: Season 3: Bad Faith (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:02,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-18 18:21,0:38:12,,Suits: Season 3: Endgame (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:52,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-18 17:40,0:40:35,,Suits: Season 3: She's Mine (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:27,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-18 17:35,0:04:08,,Suits: Season 3: The Other Time (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:04:58,0:04:58,"KR (Korea, Republic of)"
Min Seo,2023-05-18 17:08,0:18:39,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:42,0:42:42,"KR (Korea, Republic of)"
Min Seo,2023-05-18 16:10,0:19:32,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:22:17,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-18 12:18,0:01:00,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:02:19,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-18 11:37,0:38:26,,Suits: Season 3: Conflict of Interest (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:28,0:42:28,"KR (Korea, Republic of)"
Min Seo,2023-05-18 10:40,0:40:58,,Suits: Season 3: Unfinished Business (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:42,0:42:42,"KR (Korea, Republic of)"
Min Seo,2023-05-18 10:08,0:30:28,,Suits: Season 3: I Want You to Want Me (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:31,0:42:31,"KR (Korea, Republic of)"
Min Seo,2023-05-18 9:54,0:11:22,,Suits: Season 3: I Want You to Want Me (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:12:03,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-18 9:24,0:15:59,,Suits: Season 3: The Arrangement (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:47:43,0:47:43,"KR (Korea, Republic of)"
Min Seo,2023-05-18 8:02,0:00:06,Autoplayed: user action: None; ,"Season 1 Act 2 Conflict Clip 2: XO, Kitty",HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,"KR (Korea, Republic of)"
Min Seo,2023-05-18 7:40,0:00:08,Autoplayed: user action: None; ,Great Pretender: Season 2_CLIP_MUSIC_1,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:08,0:00:08,"KR (Korea, Republic of)"
Min Seo,2023-05-18 7:25,0:00:51,Autoplayed: user action: None; ,"Season 1 Act 2 Conflict Clip 2: XO, Kitty",HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-17 21:31,0:30:35,,Suits: Season 3: The Arrangement (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:31:44,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-17 15:33,0:40:33,,Suits: Season 2: War (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:20,0:42:20,"KR (Korea, Republic of)"
Min Seo,2023-05-17 15:33,0:00:22,Autoplayed: user action: None; ,Season 1 Relatable Clip: McGREGOR FOREVER,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:22,0:00:22,"KR (Korea, Republic of)"
Min Seo,2023-05-17 14:38,0:40:03,,Suits: Season 2: Normandy (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:13,0:42:13,"KR (Korea, Republic of)"
Min Seo,2023-05-17 14:11,0:14:09,,Suits: Season 2: He's Back (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:37,0:42:37,"KR (Korea, Republic of)"
Min Seo,2023-05-17 13:54,0:00:04,Autoplayed: user action: None; ,Mrs. Harris Goes to Paris_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-05-17 5:13,0:23:05,,Suits: Season 2: He's Back (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:28:28,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-15 16:02,0:03:56,,Suits: Season 2: He's Back (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:05:09,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-15 15:18,0:41:36,,Suits: Season 2: Zane Vs. Zane (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:38,0:42:38,"KR (Korea, Republic of)"
Min Seo,2023-05-15 14:07,0:41:03,,Suits: Season 2: Blood in the Water (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:06,0:42:06,"KR (Korea, Republic of)"
Min Seo,2023-05-15 13:21,0:41:25,,Suits: Season 2: Blind-Sided (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:26,0:42:26,"KR (Korea, Republic of)"
Min Seo,2023-05-15 12:47,0:00:26,Autoplayed: user action: None; ,SKY Castle: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:26,0:00:26,"KR (Korea, Republic of)"
Min Seo,2023-05-14 12:38,1:02:45,,The Glory: Season 1: Episode 16,,Netflix Chrome MAC (Cadmium) HTML 5,1:07:14,1:07:14,"KR (Korea, Republic of)"
Min Seo,2023-05-14 11:43,0:48:08,,The Glory: Season 1: Episode 15,,Netflix Chrome MAC (Cadmium) HTML 5,0:56:35,0:56:35,"KR (Korea, Republic of)"
Min Seo,2023-05-14 9:23,0:06:56,,The Glory: Season 1: Episode 15,,Netflix Chrome MAC (Cadmium) HTML 5,0:08:32,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-14 8:56,0:26:49,,The Glory: Season 1: Episode 14,,Netflix Chrome MAC (Cadmium) HTML 5,0:50:19,0:50:19,"KR (Korea, Republic of)"
Min Seo,2023-05-14 8:55,0:00:07,Autoplayed: user action: None; ,Season 1: Cliffhanger Clip: Turning Point: 9/11 and the War on Terror,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:07,0:00:07,"KR (Korea, Republic of)"
Min Seo,2023-05-14 8:06,0:22:08,,The Glory: Season 1: Episode 14,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:37,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-14 7:49,0:16:25,,The Glory: Season 1: Episode 13,,Netflix Chrome MAC (Cadmium) HTML 5,0:50:21,0:50:21,"KR (Korea, Republic of)"
Min Seo,2023-05-14 7:20,0:26:42,,The Glory: Season 1: Episode 13,,Netflix Chrome MAC (Cadmium) HTML 5,0:33:01,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-14 5:51,0:05:17,,The Glory: Season 1: Episode 13,,Netflix Chrome MAC (Cadmium) HTML 5,0:06:19,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-14 5:51,0:00:02,,The Glory: Season 1: Episode 12,,Netflix Chrome MAC (Cadmium) HTML 5,0:49:36,0:49:36,"KR (Korea, Republic of)"
Min Seo,2023-05-14 4:04,0:48:40,,The Glory: Season 1: Episode 12,,Netflix Chrome MAC (Cadmium) HTML 5,0:49:33,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-13 20:16,0:28:02,,The Glory: Season 1: Episode 11,,Netflix Chrome MAC (Cadmium) HTML 5,0:49:02,0:49:02,"KR (Korea, Republic of)"
Min Seo,2023-05-13 19:51,0:17:48,,The Glory: Season 1: Episode 11,,Netflix Chrome MAC (Cadmium) HTML 5,0:19:23,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-13 19:01,0:46:20,,The Glory: Season 1: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,0:47:47,0:47:47,"KR (Korea, Republic of)"
Min Seo,2023-05-13 18:16,0:42:34,,The Glory: Season 1: Episode 9,,Netflix Chrome MAC (Cadmium) HTML 5,0:49:28,0:49:28,"KR (Korea, Republic of)"
Min Seo,2023-05-13 17:25,0:47:39,,The Glory: Season 1: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,0:50:28,0:50:28,"KR (Korea, Republic of)"
Min Seo,2023-05-13 16:28,0:42:54,,The Glory: Season 1: Episode 7,,Netflix Chrome MAC (Cadmium) HTML 5,0:45:50,0:45:50,"KR (Korea, Republic of)"
Min Seo,2023-05-13 15:33,0:47:47,,The Glory: Season 1: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,0:47:45,0:47:45,"KR (Korea, Republic of)"
Min Seo,2023-05-13 15:32,0:00:35,Autoplayed: user action: None; ,Season 1 Trailer 1: Narcos: Mexico,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:35,0:00:35,"KR (Korea, Republic of)"
Min Seo,2023-05-13 9:15,0:42:02,,Suits: Season 2: High Noon (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:43:34,0:43:34,"KR (Korea, Republic of)"
Min Seo,2023-05-13 8:49,0:24:22,,Suits: Season 2: Asterisk (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:00,0:42:00,"KR (Korea, Republic of)"
Min Seo,2023-05-13 8:49,0:00:09,Autoplayed: user action: None; ,Teaser: The Mother,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:09,0:00:09,"KR (Korea, Republic of)"
Min Seo,2023-05-13 7:48,0:00:04,Autoplayed: user action: None; ,Season 7 Moment of High Emotion Clip: Queer Eye,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-05-13 4:30,0:15:58,,Suits: Season 2: Asterisk (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:16:32,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-12 16:14,0:00:06,,The Glory: Season 1: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,0:00:12,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-12 15:27,0:41:42,,The Glory: Season 1: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,0:44:33,0:44:33,"KR (Korea, Republic of)"
Min Seo,2023-05-12 14:34,0:41:50,,The Glory: Season 1: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,0:43:04,0:43:04,"KR (Korea, Republic of)"
Min Seo,2023-05-12 14:15,0:16:27,,The Glory: Season 1: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,0:45:54,0:45:54,"KR (Korea, Republic of)"
Min Seo,2023-05-12 10:59,0:29:18,,The Glory: Season 1: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,0:29:27,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-12 9:48,0:47:03,,The Glory: Season 1: Episode 2,,Netflix Chrome MAC (Cadmium) HTML 5,0:47:30,0:47:30,"KR (Korea, Republic of)"
Min Seo,2023-05-12 8:52,0:36:43,,The Glory: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,0:43:06,0:43:06,"KR (Korea, Republic of)"
Min Seo,2023-05-11 19:39,0:01:02,Autoplayed: user action: None; ,Suits: Season 2: Rewind (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:03,0:01:03,"KR (Korea, Republic of)"
Min Seo,2023-05-11 18:57,0:42:36,,Suits: Season 2: Sucker Punch (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:37,0:42:37,"KR (Korea, Republic of)"
Min Seo,2023-05-11 18:09,0:41:32,Autoplayed: user action: None; ,Suits: Season 2: All In (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:36,0:42:36,"KR (Korea, Republic of)"
Min Seo,2023-05-11 17:21,0:41:15,,Suits: Season 2: Break Point (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:33,0:42:33,"KR (Korea, Republic of)"
Min Seo,2023-05-11 16:33,0:42:54,,Suits: Season 2: Discovery (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:44,0:42:44,"KR (Korea, Republic of)"
Min Seo,2023-05-11 16:33,0:00:03,,Archer: Season 3: The Limited (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:02:29,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-11 16:16,0:00:23,Autoplayed: user action: None; ,Season 1 Trailer: Never Have I Ever,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:23,0:00:23,"KR (Korea, Republic of)"
Min Seo,2023-05-11 15:54,0:01:11,Autoplayed: user action: None; ,Season 1 Trailer: Never Have I Ever,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:01:11,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-11 2:57,0:00:41,Autoplayed: user action: None; ,Miss Sloane_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:41,0:00:41,"KR (Korea, Republic of)"
Min Seo,2023-05-11 2:48,0:01:52,Autoplayed: user action: None; ,Itaewon Class: Season 1_CLIP_MUSIC_1,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,"KR (Korea, Republic of)"
Min Seo,2023-05-10 21:49,0:00:18,Autoplayed: user action: None; ,Designated Survivor (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:18,0:00:18,"KR (Korea, Republic of)"
Min Seo,2023-05-10 8:48,0:00:04,Autoplayed: user action: None; ,Part 1 Act 2 Conflict Clip 2: The Glory,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-05-09 16:14,0:06:38,,The Glory: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,0:06:43,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-09 16:05,0:02:45,,The Crown (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,"KR (Korea, Republic of)"
Min Seo,2023-05-09 15:34,0:00:04,Autoplayed: user action: None; ,Part 1 Act 2 Conflict Clip 2: The Glory,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-08 15:47,0:38:38,,Suits: Season 2: Meet the New Boss (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:22,0:42:22,"KR (Korea, Republic of)"
Min Seo,2023-05-08 15:44,0:03:32,,Suits: Season 2: The Choice (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:25,0:42:25,"KR (Korea, Republic of)"
Min Seo,2023-05-08 13:23,0:00:11,Autoplayed: user action: None; ,Spirited Away_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:11,0:00:11,"KR (Korea, Republic of)"
Min Seo,2023-05-07 22:57,0:38:23,,Suits: Season 2: The Choice (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:38:53,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-07 15:50,0:37:56,,Suits: Season 2: She Knows (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:29,0:42:29,"KR (Korea, Republic of)"
Min Seo,2023-05-07 15:43,0:05:31,,Suits: Season 1: The Shelf Life (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:05:32,0:05:32,"KR (Korea, Republic of)"
Min Seo,2023-05-07 14:51,0:40:02,,Suits: Season 1: Undefeated (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:24,0:42:24,"KR (Korea, Republic of)"
Min Seo,2023-05-04 17:29,0:02:11,,Suits: Season 1: Undefeated (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:02:12,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-04 16:22,0:41:44,,Suits: Season 1: Identity Crisis (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:35,0:42:35,"KR (Korea, Republic of)"
Min Seo,2023-05-04 16:17,0:00:06,Autoplayed: user action: None; ,Season 4 Part 1 Moment of High Emotion Clip: Ozark,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,"KR (Korea, Republic of)"
Min Seo,2023-05-04 16:16,0:00:07,Autoplayed: user action: None; ,About Time_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:07,0:00:07,"KR (Korea, Republic of)"
Min Seo,2023-05-04 12:43,0:00:08,Autoplayed: user action: None; ,Akame ga Kill!: Season 1_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:08,0:00:08,"KR (Korea, Republic of)"
Min Seo,2023-05-04 10:08,0:07:00,,Miss Sloane,,Netflix Chrome MAC (Cadmium) HTML 5,0:07:08,0:07:08,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:36,0:00:38,Autoplayed: user action: None; ,Miss Sloane_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:38,0:00:38,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:19,0:00:10,,Miss Sloane,,Netflix Chrome MAC (Cadmium) HTML 5,0:00:08,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:19,0:00:05,Autoplayed: user action: None; ,Miss Sloane_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:18,0:00:04,Autoplayed: user action: None; ,Tokyo!_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:17,0:00:05,Autoplayed: user action: None; ,Bombshell_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:17,0:00:07,Autoplayed: user action: None; ,Trailer: The Trial of the Chicago 7,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:07,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:17,0:00:08,Autoplayed: user action: None; ,Genre Specific Moment Clip: One More Time,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:08,0:00:08,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:16,0:00:10,Autoplayed: user action: None; ,Genre Specific Moment Clip: A Tourist's Guide to Love,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:12,0:00:12,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:16,0:00:01,,A Tourist's Guide to Love,,Netflix Chrome MAC (Cadmium) HTML 5,0:00:01,0:00:01,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:16,0:00:04,Autoplayed: user action: None; ,Ticket to Paradise_hook_02_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-05-04 9:16,0:00:04,Autoplayed: user action: None; ,Crazy Rich Asians_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-05-04 8:31,0:01:51,Autoplayed: user action: None; ,"Trailer: Lyle, Lyle, Crocodile",TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:01:52,0:01:52,"KR (Korea, Republic of)"
Min Seo,2023-05-03 12:35,0:00:10,Autoplayed: user action: None; ,Main Character Intro Clip: AKA,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:10,0:00:10,"KR (Korea, Republic of)"
Min Seo,2023-05-03 12:35,0:00:06,Autoplayed: user action: None; ,Django Unchained_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-04-29 15:34,0:00:06,Autoplayed: user action: None; ,Hook Clip 5: Inventing Anna,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,"KR (Korea, Republic of)"
Min Seo,2023-04-29 15:33,0:00:05,Autoplayed: user action: None; ,Archer: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,Not latest view,"KR (Korea, Republic of)"
Min Seo,2023-04-29 15:33,0:00:04,Autoplayed: user action: None; ,Chainsaw Man: Season 1_hook_02_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,"KR (Korea, Republic of)"
Min Seo,2023-04-29 14:46,0:00:59,,Money Shot: The Pornhub Story,,Netflix Chrome MAC (Cadmium) HTML 5,0:01:28,0:01:28,"KR (Korea, Republic of)"
Min Seo,2023-04-29 14:45,0:00:16,Autoplayed: user action: None; ,Character Intro Clip: Money Shot: The Pornhub Story,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:16,0:00:16,"KR (Korea, Republic of)"
Min Seo,2023-04-29 14:45,0:00:09,Autoplayed: user action: None; ,David Attenborough: A Life on Our Planet_VAR3-CONCRETE2_AGENCY1,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:09,0:00:09,"KR (Korea, Republic of)"
Min Seo,2023-04-29 14:44,0:00:06,Autoplayed: user action: None; ,Amanda Knox (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:07,0:00:07,"KR (Korea, Republic of)"
